tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,titleId,title,isOriginalTitle,averageRating,numVotes,nconst,category,primaryName
tt3262342,movie,Loving Vincent,Loving Vincent,2017.0,94.0,"Animation,Drama,Mystery",tt3262342,La passion Van Gogh,0,7.8,59909,nm3699790,director,Dorota Kobiela
tt3265462,movie,Han Gong-ju,Han Gong-ju,2013.0,112.0,Drama,tt3265462,A cappella,0,7.2,2510,nm3964742,director,Su-jin Lee
tt3272066,movie,Reminiscence,Reminiscence,2021.0,116.0,"Mystery,Romance,Sci-Fi",tt3272066,Reminiscence,0,5.9,59067,nm2847370,director,Lisa Joy
tt3276944,movie,The Midnight Orchestra,L'orchestre de minuit,2015.0,114.0,"Comedy,Drama,History",tt3276944,L'orchestre de minuit,0,6.8,1962,nm0169848,director,Jérôme Cohen-Olivar
tt3278540,movie,A Nice Girl Like You,A Nice Girl Like You,2020.0,94.0,"Comedy,Romance",tt3278540,Célibataire cherche l'amour,0,5.1,6013,nm4801201,director,Chris Riedell
tt3290322,movie,The Runners,The Runners,2020.0,98.0,"Action,Crime",tt3290322,The Runners,0,5.6,1233,nm3594910,director,Joey Loomis
tt3294200,movie,The Falling,The Falling,2014.0,102.0,"Drama,Mystery,Thriller",tt3294200,The Falling,0,5.3,7262,nm1345246,director,Carol Morley
tt3296156,movie,While the Wolf's Away,Mientras el Lobo No Está,2017.0,123.0,"Drama,Mystery,Thriller",tt3296156,El Lobo: Le pensionnat,0,6.5,2786,nm3280033,director,Joseph Hemsani
tt3296658,movie,Rams,Hrútar,2015.0,93.0,Drama,tt3296658,Béliers,0,7.2,14742,nm1963886,director,Grímur Hákonarson
tt8390612,movie,The County,Héraðið,2019.0,92.0,"Comedy,Drama",tt8390612,"MJÓLK, La guerre du lait",0,6.5,1484,nm1963886,director,Grímur Hákonarson
tt3300442,movie,Paternity Leave,Paternity Leave,2015.0,90.0,"Comedy,Drama,Romance",tt3300442,Alors ça !,0,6.0,1708,nm1979801,director,Matt Riddlehoover
tt3305308,movie,Trespass Against Us,Trespass Against Us,2016.0,99.0,"Action,Crime,Drama",tt3305308,À ceux qui nous ont offensés,0,5.8,8524,nm2553744,director,Adam Smith
tt3319018,movie,My Name Is Emily,My Name Is Emily,2015.0,94.0,Drama,tt3319018,My Name Is Emily,0,6.5,1136,nm1729102,director,Simon Fitzmaurice
tt6201292,movie,Bairavaa,Bairavaa,2017.0,169.0,"Action,Thriller",tt6201292,Bairavaa,0,5.8,11002,nm1419442,director,Bharathan
tt3331028,movie,Imperial Dreams,Imperial Dreams,2014.0,87.0,Drama,tt3331028,Imperial Dreams,0,6.7,4695,nm1174169,director,Malik Vitthal
tt8179024,movie,Body Cam,Body Cam,2020.0,96.0,"Action,Adventure,Crime",tt8179024,Police Officer Camera,0,5.3,7081,nm1174169,director,Malik Vitthal
tt3336368,movie,Maya the Bee Movie,Maya the Bee Movie,2014.0,89.0,"Adventure,Animation,Comedy",tt3336368,La grande aventure de Maya l'abeille,0,5.9,2126,nm0821128,director,Alexs Stadermann
tt3341582,movie,Killa,Killa,2014.0,107.0,"Comedy,Drama",tt3341582,La forteresse,0,7.8,1776,nm4075058,director,Avinash Arun
tt3353060,movie,Stealing Cars,Stealing Cars,2015.0,94.0,Drama,tt3353060,Stealing Cars,0,5.7,1240,nm2206827,director,Bradley Kaplan
tt3355014,movie,The Zohar Secret,The Zohar Secret,2016.0,124.0,"Comedy,Drama,Sci-Fi",tt3355014,Le Secret du Zohar,0,5.4,2532,nm6108735,director,Vladek Zankovsky
tt3364264,movie,Adventures in Public School,Public Schooled,2017.0,86.0,Comedy,tt3364264,Adventures in Public School,0,5.9,2092,nm2079911,director,Kyle Rideout
tt6521776,movie,Open 24 Hours,Open 24 Hours,2018.0,102.0,Horror,tt6521776,Open 24 Hours,0,5.5,4099,nm1754478,director,Padraig Reynolds
tt3396910,movie,Banshee,Banshee,2013.0,50.0,Action,tt3396910,Banshee,0,8.5,10047,nm4409868,director,Gemma Mc Carthy
tt3401882,movie,Fist Fight,Fist Fight,2017.0,91.0,Comedy,tt3401882,Combat de profs,0,5.6,43819,nm0007193,director,Richie Keen
tt3401962,movie,Gou shi san,Gou shi san,2013.0,119.0,Drama,tt3401962,Einstein et Einstein,0,7.5,1064,nm3148857,director,Baoping Cao
tt3405236,movie,Raees,Raees,2017.0,143.0,"Action,Crime,Drama",tt3405236,Raees,0,6.6,47093,nm1194320,director,Rahul Dholakia
tt3608646,movie,Mythica: The Necromancer,Mythica: The Necromancer,2015.0,93.0,"Action,Adventure,Fantasy",tt3608646,Mythica: La Nécromancienne,0,5.3,2420,nm3333784,director,A. Todd Smith
tt4079782,movie,Absolute Rest,Estérahaté Motlagh,2015.0,75.0,Drama,tt4079782,Les rives du destin,0,5.8,1090,nm3213992,director,Abdolreza Kahani
tt3407428,movie,Glassland,Glassland,2014.0,93.0,Drama,tt3407428,Glassland,0,6.0,1539,nm3584506,director,Gerard Barrett
tt3704700,movie,Brain on Fire,Brain on Fire,2016.0,88.0,"Biography,Drama",tt3704700,Brain on Fire,0,6.6,22717,nm3584506,director,Gerard Barrett
tt3417756,movie,Shrew's Nest,Musarañas,2014.0,91.0,"Drama,Horror,Thriller",tt3417756,Musarañas,0,6.7,7310,nm4273000,director,Juanfer Andrés
tt3422078,movie,April and the Extraordinary World,Avril et le monde truqué,2015.0,105.0,"Adventure,Animation,Comedy",tt3422078,Avril et le monde truqué,0,7.2,8016,nm2903634,director,Christian Desmares
tt3445702,movie,1/1,1/1,2018.0,85.0,Drama,tt3445702,1/1,0,6.2,10186,nm5469372,director,Jeremy Phillips
tt3449006,movie,Found Footage 3D,Found Footage 3D,2016.0,100.0,Horror,tt3449006,Found Footage 3D,0,5.2,2409,nm3342252,director,Steven DeGennaro
tt3452948,movie,Something Must Break,Nånting måste gå sönder,2014.0,85.0,"Drama,Romance",tt3452948,Something Must Break,0,6.7,1568,nm2994652,director,Ester Martin Bergsmark
tt3453052,movie,10 Days in a Madhouse,10 Days in a Madhouse,2015.0,111.0,Drama,tt3453052,10 Days in a Madhouse,0,5.7,2804,nm0385725,director,Timothy Hines
tt4383288,movie,Polina,"Polina, danser sa vie",2016.0,108.0,Drama,tt4383288,"Polina, danser sa vie",0,6.7,1872,nm2112604,director,Valérie Müller
tt3458510,movie,Dude,Dude,2018.0,97.0,"Comedy,Drama",tt3458510,Les potes,0,5.1,7333,nm6035700,director,Olivia Milch
tt3463106,movie,The Cured,The Cured,2017.0,95.0,"Drama,Horror,Sci-Fi",tt3463106,The Cured,0,5.6,8942,nm3263357,director,David Freyne
tt7886936,movie,Dating Amber,Dating Amber,2020.0,92.0,"Comedy,Drama,Romance",tt7886936,Dating Amber,0,7.0,6860,nm3263357,director,David Freyne
tt3474600,movie,Little Forest: Summer/Autumn,Ritoru foresuto: Natsu/Aki,2014.0,111.0,Drama,tt3474600,Little Forest: Summer/Autumn,0,7.7,3149,nm1103129,director,Jun'ichi Mori
tt3474602,movie,Little Forest: Winter/Spring,Ritoru foresuto: Fuyu/Haru,2015.0,120.0,Drama,tt3474602,Little Forest: Winter/Spring,0,7.6,2640,nm1103129,director,Jun'ichi Mori
tt3474994,movie,Casa Grande,Casa Grande,2014.0,115.0,"Drama,Romance",tt3474994,Casa Grande,0,6.8,2872,nm1805204,director,Fellipe Barbosa
tt6805354,movie,Gabriel and the Mountain,Gabriel e a Montanha,2017.0,131.0,"Adventure,Biography,Drama",tt6805354,Gabriel et la montagne,0,7.0,1400,nm1805204,director,Fellipe Barbosa
tt3477752,movie,Sweet Home,Sweet Home,2015.0,80.0,Horror,tt3477752,Sweet Home,0,5.2,2440,nm2111814,director,Rafa Martínez
tt3479316,movie,Parallels,Parallels,2015.0,83.0,"Action,Sci-Fi",tt3479316,Parallels,0,6.0,14807,nm0002814,director,Christopher Leone
tt3499048,movie,Gueros,Güeros,2014.0,106.0,"Comedy,Drama",tt3499048,Gueros,0,7.5,4706,nm2091911,director,Alonso Ruizpalacios
tt3503068,movie,Deadtectives,Deadtectives,2018.0,92.0,"Comedy,Horror",tt3503068,Deadtectives,0,5.9,2550,nm1309061,director,Tony West
tt3504048,movie,Housebound,Housebound,2014.0,107.0,"Comedy,Horror,Mystery",tt3504048,Housebound,0,6.7,36180,nm2067421,director,Gerard Johnstone
tt8760708,movie,M3GAN,M3GAN,2022.0,102.0,"Horror,Sci-Fi,Thriller",tt8760708,M3gan,0,6.4,91355,nm2067421,director,Gerard Johnstone
tt3506302,movie,La cueva,La cueva,2014.0,80.0,"Horror,Thriller",tt3506302,La cueva,0,5.7,2284,nm2196905,director,Alfredo Montero
tt3512072,movie,125 Years Memory,Kainan 1890,2015.0,132.0,"Drama,History",tt3512072,125 Years Memory,0,7.1,2160,nm1098764,director,Mitsutoshi Tanaka
tt3517870,movie,Mine 9,Mine 9,2019.0,83.0,"Drama,Thriller",tt3517870,Mine 9,0,6.0,11777,nm2077225,director,Eddie Mensore
tt3520216,movie,Fair Haven,Fair Haven,2016.0,90.0,Drama,tt3520216,Tu m'as tellement manqué,0,6.8,3117,nm3129003,director,Kerstin Karlhuber
tt8060774,movie,15 Minutes of War,L'intervention,2019.0,98.0,"Action,Drama,History",tt8060774,L'intervention,0,6.3,2964,nm3797522,director,Fred Grivois
tt3526408,movie,Yellowbird,"Gus - Petit oiseau, grand voyage",2014.0,90.0,"Adventure,Animation,Comedy",tt3526408,"Gus Petit oiseau, grand voyage",0,5.5,1825,nm0212201,director,Christian De Vita
tt3527550,movie,Alemão: Both Sides of the Operation,Alemão,2014.0,112.0,"Action,Drama",tt3527550,Rio Siege,0,6.0,1313,nm1061965,director,José Eduardo Belmonte
tt5474644,movie,My Little Pony: Equestria Girls - Legend of Everfree,My Little Pony: Equestria Girls - Legend of Everfree,2016.0,73.0,"Animation,Comedy,Family",tt5474644,My Little Pony: Equestria Girls - La Légende de la Forêt d'Everfree,0,6.4,1530,nm2154278,director,Ishi Rudell
tt3529664,movie,Mountain Men,Mountain Men,2014.0,85.0,"Comedy,Drama",tt3529664,Mountain Men,0,5.9,1727,nm0479523,director,Cameron Labine
tt3530146,movie,Coffee Shop,Coffee Shop,2014.0,88.0,"Comedy,Drama,Romance",tt3530146,Le choix du coeur,0,5.7,2495,nm0424898,director,Dave Alan Johnson
tt3542188,movie,April 9th,9. april,2015.0,93.0,"Drama,History,War",tt3542188,Invasion Day,0,6.6,6137,nm2320450,director,Roni Ezra
tt3544008,movie,Boy 7,Boy 7,2015.0,108.0,"Drama,Mystery,Sci-Fi",tt3544008,Boy 7,0,5.7,1126,nm1641324,director,Özgür Yildirim
tt6175764,movie,Only God Can Judge Me,Nur Gott kann mich richten,2017.0,100.0,"Crime,Drama,Thriller",tt6175764,Only God can judge me,0,6.7,2335,nm1641324,director,Özgür Yildirim
tt3544014,movie,Akron,Akron,2015.0,88.0,"Drama,Romance",tt3544014,Un secret de trop,0,6.6,2948,nm1676125,director,Sasha King
tt3547682,movie,What We Become,Sorgenfri,2015.0,85.0,"Horror,Thriller",tt3547682,What We Become,0,5.5,4062,nm1474236,director,Bo Mikkelsen
tt3566788,movie,Songs My Brothers Taught Me,Songs My Brothers Taught Me,2015.0,98.0,Drama,tt3566788,Les chansons que mes frères m'ont apprises,0,7.1,3422,nm2125482,director,Chloé Zhao
tt6217608,movie,The Rider,The Rider,2017.0,104.0,"Drama,Western",tt6217608,The Rider,0,7.4,19755,nm2125482,director,Chloé Zhao
tt9032400,movie,Eternals,Eternals,2021.0,156.0,"Action,Adventure,Fantasy",tt9032400,Les Éternels,0,6.3,354031,nm2125482,director,Chloé Zhao
tt9770150,movie,Nomadland,Nomadland,2020.0,107.0,Drama,tt9770150,Nomadland,0,7.3,168608,nm2125482,director,Chloé Zhao
tt3569326,movie,Hollidaysburg,Hollidaysburg,2014.0,88.0,Comedy,tt3569326,Hollidaysburg,0,5.8,1054,nm2673616,director,A.M. Lukas
tt3576084,movie,Zero Motivation,Efes beyahasei enosh,2014.0,97.0,"Comedy,Drama",tt3576084,Zero Motivation,0,7.2,4405,nm1731479,director,Talya Lavie
tt3576728,movie,Bilal: A New Breed of Hero,Bilal: A New Breed of Hero,2015.0,105.0,"Action,Adventure,Animation",tt3576728,Bilal: La naissance d'une légende,0,7.6,18853,nm6735778,director,Khurram H. Alavi
tt3582020,movie,Jawbone,Jawbone,2017.0,91.0,"Action,Drama,Sport",tt3582020,L'Ultime combat,0,6.5,3014,nm0621168,director,Thomas Napper
tt3595966,movie,Behavior,Conducta,2014.0,108.0,Drama,tt3595966,"Chala, une enfance cubaine",0,7.5,1557,nm1954936,director,Ernesto Daranas
tt3596492,movie,Out of Nature,Mot naturen,2014.0,80.0,"Comedy,Drama",tt3596492,Natür Therapy,0,6.9,2290,nm1460498,director,Marte Vold
tt3606752,movie,Cars 3,Cars 3,2017.0,102.0,"Adventure,Animation,Comedy",tt3606752,Cars 3,0,6.7,106711,nm0270263,director,Brian Fee
tt6516314,movie,Piercing,Piercing,2018.0,81.0,"Horror,Mystery,Thriller",tt6516314,Piercing,0,5.5,8094,nm2073372,director,Nicolas Pesce
tt3614922,movie,Helios,Chek dou,2015.0,118.0,"Action,Crime,Drama",tt3614922,Chek dou,0,5.5,1295,nm2410081,director,Lok Man Leung
tt3621802,movie,Death in Buenos Aires,Muerte en Buenos Aires,2014.0,90.0,"Crime,Drama,Mystery",tt3621802,Mort à Buenos Aires,0,5.7,2150,nm6381869,director,Natalia Meta
tt3622120,movie,Kilo Two Bravo,Kajaki,2014.0,108.0,"Adventure,Biography,Drama",tt3622120,En terrain miné,0,7.1,13754,nm1238038,director,Paul Katis
tt3638396,movie,Closet Monster,Closet Monster,2015.0,90.0,"Drama,Fantasy,Mystery",tt3638396,Closet Monster,0,7.0,8849,nm2997306,director,Stephen Dunn
tt3646344,movie,Sworn Virgin,Vergine giurata,2015.0,84.0,Drama,tt3646344,Vierge sous serment,0,6.4,1210,nm3053575,director,Laura Bispuri
tt7765120,movie,Daughter of Mine,Figlia mia,2018.0,97.0,Drama,tt7765120,Ma fille,0,6.1,1159,nm3053575,director,Laura Bispuri
tt6257174,movie,The Miseducation of Cameron Post,The Miseducation of Cameron Post,2018.0,91.0,"Comedy,Drama",tt6257174,Come As You Are,0,6.6,23866,nm3034178,director,Desiree Akhavan
tt3662308,movie,Belzebuth,Belzebuth,2017.0,114.0,Horror,tt3662308,Belzebuth,0,6.0,3669,nm1758280,director,Emilio Portes
tt3665498,movie,Beyond the Sky,Beyond the Sky,2018.0,82.0,"Mystery,Sci-Fi,Thriller",tt3665498,Beyond the Sky,0,5.1,4947,nm2285460,director,Fulvio Sestito
tt3666024,movie,The Red Turtle,La tortue rouge,2016.0,80.0,"Animation,Drama,Family",tt3666024,La tortue rouge,0,7.5,36377,nm0240196,director,Michael Dudok de Wit
tt3668162,movie,Bangalore Days,Bangalore Days,2014.0,171.0,"Comedy,Drama,Romance",tt3668162,Bangalore Days,0,8.3,21101,nm3250747,director,Anjali Menon
tt3672120,movie,Pottersville,Pottersville,2017.0,84.0,Comedy,tt3672120,Pottersville,0,5.4,5237,nm0377623,director,Seth Henrikson
tt3686272,movie,The Misfits Club,El club de los incomprendidos,2014.0,105.0,"Drama,Romance",tt3686272,Misfits Club,0,5.6,1591,nm2149627,director,Carlos Sedes
tt3687304,movie,The Driftless Area,The Driftless Area,2015.0,95.0,"Crime,Drama",tt3687304,Destins croisés,0,5.3,2042,nm1500528,director,Zachary Sluser
tt6852526,movie,The God Committee,The God Committee,2021.0,98.0,Drama,tt6852526,The God Committee,0,5.8,4323,nm0823133,director,Austin Stark
tt3702704,movie,Bourek,Bourek,2015.0,90.0,"Comedy,Drama",tt3702704,Bourek,0,6.5,2789,nm1224554,director,Vladan Nikolic
tt3703836,movie,Henry Gamble's Birthday Party,Henry Gamble's Birthday Party,2015.0,87.0,Drama,tt3703836,Henry Gamble's Birthday Party,0,6.1,3221,nm3265508,director,Stephen Cone
tt3704298,movie,Vincent N Roxxy,Vincent N Roxxy,2016.0,102.0,"Crime,Drama,Thriller",tt3704298,Roxxy,0,5.5,2233,nm1770760,director,Gary Michael Schultz
tt3705412,movie,Deathgasm,Deathgasm,2015.0,86.0,"Action,Comedy,Horror",tt3705412,Deathgasm,0,6.3,18278,nm3950520,director,Jason Howden
tt6902676,movie,Guns Akimbo,Guns Akimbo,2019.0,98.0,"Action,Comedy,Crime",tt6902676,Guns Akimbo,0,6.3,63973,nm3950520,director,Jason Howden
tt3706352,movie,All the Old Knives,All the Old Knives,2022.0,101.0,"Mystery,Thriller",tt3706352,Le couteau par la lame,0,6.1,25194,nm2178458,director,Janus Metz
tt5727282,movie,Borg vs. McEnroe,Borg McEnroe,2017.0,107.0,"Biography,Drama,Sport",tt5727282,Borg/McEnroe,0,6.9,32973,nm2178458,director,Janus Metz
tt3713166,movie,Unfriended,Unfriended,2014.0,83.0,"Horror,Mystery,Thriller",tt3713166,Unfriended,0,5.6,77850,nm0300174,director,Levan Gabriadze
tt3715122,movie,L'attesa,L'attesa,2015.0,100.0,Drama,tt3715122,L'attente,0,6.5,2473,nm3137132,director,Piero Messina
tt3717252,movie,Underworld: Blood Wars,Underworld: Blood Wars,2016.0,91.0,"Action,Adventure,Fantasy",tt3717252,Underworld: Blood Wars,0,5.7,77937,nm0283816,director,Anna Foerster
tt5315210,movie,Lou,Lou,2022.0,107.0,"Action,Crime,Drama",tt5315210,Lou,0,6.1,28571,nm0283816,director,Anna Foerster
tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,2014.0,112.0,"Action,Adventure,Animation",tt3717532,Naruto the Last: Le Film,0,7.6,16161,nm0462076,director,Tsuneo Kobayashi
tt3717804,movie,England Is Mine,England Is Mine,2017.0,94.0,"Biography,Drama,Music",tt3717804,England Is Mine,0,5.8,3648,nm4317210,director,Mark Gill
tt3722614,movie,Revolt,Revolt,2017.0,87.0,"Action,Adventure,Sci-Fi",tt3722614,Revolt,0,5.3,9724,nm0583931,director,Joe Miale
tt3727982,movie,Ava's Possessions,Ava's Possessions,2015.0,89.0,"Comedy,Horror,Mystery",tt3727982,Ava's Possessions,0,5.6,3259,nm1865890,director,Jordan Galland
tt3732280,movie,When Angels Sleep,Cuando los ángeles duermen,2018.0,91.0,"Adventure,Drama,Horror",tt3732280,Cuando los ángeles duermen,0,5.5,3859,nm1628249,director,Gonzalo Bendala
tt3733774,movie,The Trust,The Trust,2016.0,92.0,"Crime,Thriller",tt3733774,Le Casse,0,5.4,19932,nm5082761,director,Alex Brewer
tt3739110,movie,The Yellow Birds,The Yellow Birds,2017.0,94.0,"Drama,War",tt3739110,The Yellow Birds,0,5.7,3954,nm1633043,director,Alexandre Moors
tt3740066,movie,Pop Aye,Pop Aye,2017.0,104.0,"Comedy,Drama",tt3740066,Pop Aye,0,6.6,1091,nm3562611,director,Kirsten Tan
tt3741834,movie,Lion,Lion,2016.0,118.0,"Biography,Drama",tt3741834,Lion,0,8.0,241445,nm0204628,director,Garth Davis
tt5360996,movie,Mary Magdalene,Mary Magdalene,2018.0,120.0,"Biography,Drama,History",tt5360996,Marie Madeleine,0,5.9,10841,nm0204628,director,Garth Davis
tt4454930,movie,HoneyBee,HoneyBee,2016.0,95.0,Horror,tt4454930,HoneyBee,0,5.3,1671,nm1509383,director,Nicki Harris
tt3745620,movie,Bogowie,Bogowie,2014.0,120.0,"Biography,Drama",tt3745620,Les dieux,0,7.6,7328,nm2098745,director,Lukasz Palkowski
tt6737766,movie,Breaking the Limits,Najlepszy,2017.0,108.0,"Biography,Drama,Sport",tt6737766,Breaking the Limits,0,7.4,2160,nm2098745,director,Lukasz Palkowski
tt3746824,movie,Sheep & Wolves,Volki i ovtsy. Beeezumnoe prevrashchenie,2016.0,85.0,"Animation,Comedy,Family",tt3746824,Sheep and Wolves,0,5.8,3290,nm6512883,director,Andrey Galat
tt3750872,movie,The Wife,The Wife,2017.0,99.0,Drama,tt3750872,The Wife,0,7.2,41053,nm0750275,director,Björn Runge
tt3755154,movie,Hippopotamus,Hippopotamus,2018.0,77.0,"Drama,Thriller",tt3755154,Hippopotamus,0,5.3,1103,nm6520869,director,Edward A. Palmer
tt3755362,movie,Rendez-Vous,Rendez-Vous,2015.0,100.0,"Drama,Romance",tt3755362,Obsession,0,5.7,1982,nm0079578,director,Antoinette Beumer
tt3759416,movie,Asterix and Obelix: Mansion of the Gods,Astérix: Le domaine des dieux,2014.0,85.0,"Adventure,Animation,Comedy",tt3759416,Astérix : Le Domaine des dieux,0,6.9,14494,nm3088151,director,Louis Clichy
tt8001346,movie,Asterix: The Secret of the Magic Potion,Astérix: Le secret de la potion magique,2018.0,87.0,"Adventure,Animation,Comedy",tt8001346,Astérix - Le Secret de la Potion Magique,0,6.7,10455,nm3088151,director,Louis Clichy
tt3775086,movie,They Call Me Jeeg,Lo chiamavano Jeeg Robot,2015.0,112.0,"Action,Comedy,Drama",tt3775086,On m'appelle Jeeg robot,0,7.0,15638,nm0537734,director,Gabriele Mainetti
tt7270808,movie,Freaks Out,Freaks Out,2021.0,141.0,"Adventure,Drama,Fantasy",tt7270808,Les Freaks sont lâchés,0,7.0,5719,nm0537734,director,Gabriele Mainetti
tt3781118,movie,Rhino,Nosorih,2021.0,101.0,"Action,Crime,Drama",tt3781118,Rhinocéros,0,6.6,1452,nm4883553,director,Oleh Sentsov
tt3787590,movie,We Are Your Friends,We Are Your Friends,2015.0,96.0,"Drama,Music,Romance",tt3787590,We Are Your Friends,0,6.1,39498,nm3273000,director,Max Joseph
tt3797512,movie,Barb and Star Go to Vista Del Mar,Barb and Star Go to Vista Del Mar,2021.0,107.0,Comedy,tt3797512,Barb and Star Go to Vista Del Mar,0,6.3,18648,nm2307949,director,Josh Greenbaum
tt3808342,movie,Son of Saul,Saul fia,2015.0,107.0,"Drama,War",tt3808342,Le fils de Saul,0,7.4,49933,nm1841577,director,László Nemes
tt3819668,movie,"Dragon Ball Z: Resurrection ""F""",Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',2015.0,93.0,"Action,Adventure,Animation",tt3819668,Dragon Ball Z : La Résurrection de 'F',0,7.2,22953,nm2238569,director,Tadayoshi Yamamuro
tt3824648,movie,Big Time Adolescence,Big Time Adolescence,2019.0,91.0,"Comedy,Drama",tt3824648,Big Time Adolescence,0,6.9,14531,nm3753276,director,Jason Orley
tt6462958,movie,I Want You Back,I Want You Back,2022.0,116.0,"Comedy,Romance",tt6462958,I Want You Back,0,6.5,20887,nm3753276,director,Jason Orley
tt3832914,movie,War Room,War Room,2015.0,120.0,Drama,tt3832914,War Room,0,6.4,15380,nm1731937,director,Alex Kendrick
tt3844876,movie,The Legend of Ben Hall,The Legend of Ben Hall,2017.0,139.0,"Action,Biography,Drama",tt3844876,The Legend of Ben Hall,0,5.8,2258,nm2732016,director,Matthew Holmes
tt3855240,movie,Clean Hands,Schone handen,2015.0,108.0,"Crime,Drama,Thriller",tt3855240,Clean Hands,0,6.3,1648,nm0672148,director,Tjebbo Penning
tt3859304,movie,The Bronze,The Bronze,2015.0,100.0,"Comedy,Drama,Sport",tt3859304,The Bronze,0,6.1,12996,nm1519252,director,Bryan Buckley
tt7518786,movie,'83,83,2021.0,162.0,"Biography,Drama,History",tt7518786,'83,0,7.5,38772,nm1203138,director,Kabir Khan
tt3864024,movie,Lazer Team,Lazer Team,2015.0,102.0,"Action,Comedy,Sci-Fi",tt3864024,Lazer Team,0,5.5,9479,nm0401502,director,Matt Hullum
tt3894190,movie,Black Souls,Anime nere,2014.0,109.0,"Crime,Drama",tt3894190,Les âmes noires,0,6.8,3042,nm0613359,director,Francesco Munzi
tt4899406,movie,Neon Bull,Boi Neon,2015.0,101.0,Drama,tt4899406,Rodéo,0,6.8,3359,nm3486709,director,Gabriel Mascaro
tt8311958,movie,Divine Love,Divino Amor,2019.0,101.0,"Drama,Sci-Fi",tt8311958,Divino Amor,0,6.2,2124,nm3486709,director,Gabriel Mascaro
tt4663992,movie,Land and Shade,La tierra y la sombra,2015.0,97.0,Drama,tt4663992,La terre et l'ombre,0,7.0,1830,nm6671999,director,César Augusto Acevedo
tt3908142,movie,The Love Witch,The Love Witch,2016.0,120.0,"Comedy,Horror,Romance",tt3908142,The Love Witch,0,6.2,17624,nm0082366,director,Anna Biller
